Campaign_ID,Previous_Sales,During_Campaign_Sales,Foot_Traffic_Before_Campaign,Foot_Traffic_During_Campaign,Campaign_Duration_Days,Campaign_Success,Promotion_Type_Discount,Promotion_Type_Happy Hour,Promotion_Type_Loyalty Program,Day_of_Week_Monday,Day_of_Week_Saturday,Day_of_Week_Sunday,Day_of_Week_Thursday,Day_of_Week_Tuesday,Day_of_Week_Wednesday
817,0.0,0.9844097995545655,0.5338345864661653,0.896174863387978,0.9999999999999999,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
818,0.4293659621802002,0.26948775055679286,0.4987468671679198,0.4262295081967213,0.9999999999999999,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
819,0.38598442714126807,0.5478841870824054,0.19548872180451127,0.2914389799635701,0.7142857142857143,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
820,0.21023359288097887,0.40645879732739415,0.857142857142857,0.6010928961748634,0.2857142857142857,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
821,0.560622914349277,0.366369710467706,0.8596491228070176,0.6047358834244081,0.8571428571428571,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822,0.21134593993325917,0.1180400890868597,0.43107769423558895,0.08925318761384332,0.9999999999999999,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
823,0.5639599555061179,0.2505567928730512,0.17042606516290726,0.9508196721311475,0.4285714285714285,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
824,0.4093437152391546,0.9175946547884186,0.21553884711779447,0.8943533697632058,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
825,0.4538375973303671,0.2416481069042316,0.2506265664160401,0.4936247723132969,0.9999999999999999,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
826,0.9154616240266964,0.8374164810690423,0.017543859649122806,0.4571948998178506,0.5714285714285714,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
827,0.12903225806451613,0.5623608017817372,0.8320802005012531,0.16211293260473586,0.4285714285714285,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
828,0.14794215795328142,0.287305122494432,0.4987468671679198,0.8105646630236794,0.7142857142857143,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
829,0.06340378197997776,0.987750556792873,0.21553884711779447,0.6029143897996356,0.7142857142857143,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
830,0.6173526140155728,0.8608017817371936,0.10526315789473684,0.25136612021857924,0.5714285714285714,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
831,0.760845383759733,0.5746102449888641,0.9624060150375939,0.6484517304189434,0.2857142857142857,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
832,0.746384872080089,0.8596881959910911,0.2706766917293233,0.49726775956284147,0.7142857142857143,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
833,0.19132369299221358,0.05902004454342985,0.3784461152882206,0.03278688524590162,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
834,0.9210233592880979,0.05122494432071267,0.040100250626566414,0.564663023679417,0.4285714285714285,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
835,0.9054505005561735,0.8084632516703785,0.3308270676691729,0.27868852459016386,0.9999999999999999,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
836,0.1646273637374861,0.7661469933184855,0.368421052631579,0.7085610200364298,0.0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
837,0.0878754171301446,0.5790645879732739,0.6917293233082706,0.4717668488160291,0.2857142857142857,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838,0.9844271412680756,0.1091314031180401,0.5789473684210527,0.2258652094717668,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
839,0.23581757508342605,0.02115812917594656,0.7844611528822054,0.6429872495446265,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
840,0.22469410456062294,0.9899777282850779,0.9147869674185463,0.49544626593806923,0.14285714285714285,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
841,0.8487208008898777,0.8374164810690423,0.568922305764411,0.44444444444444436,0.0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
842,0.25361512791991103,0.6369710467706013,0.3458646616541353,0.8178506375227685,0.5714285714285714,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
843,0.7508342602892102,0.9910913140311803,0.9974937343358394,0.44808743169398907,0.4285714285714285,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
844,0.25139043381535037,0.5445434298440979,0.5263157894736842,0.9453551912568305,0.14285714285714285,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
845,0.731924360400445,0.46547884187082406,0.9774436090225562,0.25500910746812383,0.4285714285714285,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
846,0.5906562847608454,0.7672605790645879,0.06766917293233082,0.6575591985428051,0.4285714285714285,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
847,0.4894327030033371,0.9454342984409798,0.12531328320802004,0.012750455373406189,0.2857142857142857,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
848,0.4460511679644049,0.06792873051224946,0.6516290726817042,0.8688524590163933,0.2857142857142857,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
849,0.05116796440489432,0.16035634743875277,0.6516290726817042,0.639344262295082,0.14285714285714285,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
850,0.25806451612903225,0.23942093541202675,0.8746867167919798,0.8998178506375227,0.7142857142857143,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
851,0.3381535038932147,0.0022271714922049157,0.8796992481203008,0.7759562841530054,0.8571428571428571,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
852,0.5839822024471635,0.17706013363028955,0.017543859649122806,0.06921675774134789,0.2857142857142857,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
853,0.15795328142380421,0.8218262806236079,0.7994987468671679,0.33879781420765026,0.8571428571428571,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
854,0.46051167964404893,0.8685968819599108,0.34335839598997486,0.1675774134790528,0.2857142857142857,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
855,0.5695216907675195,0.13251670378619151,0.09273182957393483,0.15482695810564662,0.2857142857142857,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
856,0.4137931034482759,0.9933184855233852,0.2756892230576441,0.07832422586520943,0.4285714285714285,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
857,0.628476084538376,0.09799554565701557,0.9197994987468672,0.24772313296903453,0.14285714285714285,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
858,0.9844271412680756,0.36525612472160357,0.5488721804511278,0.7650273224043715,0.4285714285714285,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
859,0.28698553948832034,0.6447661469933184,0.8421052631578947,0.13296903460837883,0.9999999999999999,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
860,0.728587319243604,0.39643652561247217,0.556390977443609,0.9963570127504553,0.5714285714285714,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
861,0.5228031145717464,0.6781737193763919,0.33834586466165417,0.9307832422586519,0.4285714285714285,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
862,0.012235817575083435,0.2962138084632517,0.6390977443609023,0.28233151183970856,0.8571428571428571,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
863,0.3659621802002225,0.6859688195991092,0.899749373433584,0.46265938069216755,0.8571428571428571,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
864,0.8175750834260289,0.3585746102449889,0.8220551378446115,0.3096539162112933,0.5714285714285714,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
865,0.8709677419354839,0.7060133630289531,0.12030075187969924,0.30783242258652094,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
866,0.3971078976640712,0.6013363028953229,0.7293233082706767,0.5846994535519126,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
867,0.45272525027808674,0.7216035634743876,0.9548872180451127,0.8287795992714024,0.5714285714285714,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
868,0.7419354838709677,0.21603563474387527,0.8095238095238095,0.2805100182149362,0.5714285714285714,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
869,0.4137931034482759,0.8207126948775054,0.19298245614035087,0.6338797814207651,0.4285714285714285,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
870,0.007786429365962189,0.36859688195991086,0.2606516290726817,0.819672131147541,0.5714285714285714,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
871,0.1345939933259177,0.18819599109131402,0.42105263157894735,0.3132969034608379,0.9999999999999999,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
872,0.38598442714126807,0.5790645879732739,0.5413533834586466,0.016393442622950782,0.14285714285714285,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
873,0.7508342602892102,0.5144766146993318,0.9448621553884711,0.48087431693989063,0.0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
874,0.09899888765294773,0.04342984409799555,0.2957393483709273,0.7959927140255008,0.0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
875,0.7196885428253615,0.5968819599109132,0.4736842105263157,0.44808743169398907,0.9999999999999999,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
876,0.7753058954393771,0.289532293986637,0.6365914786967418,0.9927140255009106,0.7142857142857143,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
877,0.3503893214682981,0.4387527839643653,0.9248120300751879,0.9071038251366119,0.9999999999999999,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
878,0.19688542825361516,0.2505567928730512,0.6641604010025062,0.23315118397085605,0.9999999999999999,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
879,0.5995550611790879,0.13697104677060135,0.37092731829573933,0.5938069216757742,0.5714285714285714,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
880,0.8131256952169077,0.041202672605790636,0.4085213032581454,0.7340619307832421,0.2857142857142857,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
881,0.9655172413793103,0.36414253897550114,0.3483709273182958,0.6520947176684881,0.2857142857142857,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
882,0.04449388209121247,0.27839643652561247,0.8671679197994988,0.02914389799635697,0.9999999999999999,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
883,0.8220244716351501,0.1948775055679287,0.644110275689223,0.49726775956284147,0.5714285714285714,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
884,0.7819799777530589,0.6692650334075723,0.9348370927318295,0.20947176684881602,0.14285714285714285,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
885,0.557285873192436,0.5044543429844097,0.6716791979949874,0.16393442622950816,0.2857142857142857,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
886,0.16017797552836488,0.040089086859688206,0.45112781954887216,0.14754098360655737,0.7142857142857143,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
887,0.22246941045606228,0.35077951002227176,0.3984962406015038,0.5883424408014573,0.8571428571428571,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
888,0.8042269187986651,0.765033407572383,0.8771929824561402,0.20582877959927137,0.5714285714285714,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
889,0.5116796440489433,0.8853006681514475,1.0,0.1038251366120218,0.9999999999999999,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
890,0.8131256952169077,0.6592427616926504,0.7192982456140351,0.27868852459016386,0.14285714285714285,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
891,0.8353726362625139,0.12583518930957682,0.7192982456140351,0.7340619307832421,0.14285714285714285,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
892,0.6195773081201335,0.04342984409799555,0.949874686716792,0.482695810564663,0.4285714285714285,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
893,0.60734149054505,0.33407572383073497,0.5639097744360901,0.5719489981785064,0.14285714285714285,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
894,0.2803114571746385,0.2483296213808463,0.02506265664160401,0.07285974499089248,0.2857142857142857,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
895,0.43270300333704115,0.3530066815144766,0.022556390977443608,0.18943533697632053,0.9999999999999999,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
896,0.6596218020022246,0.3875278396436525,0.6766917293233082,0.34972677595628415,0.8571428571428571,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
897,0.9810901001112347,0.1269487750556793,0.681704260651629,0.7285974499089252,0.2857142857142857,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
898,0.2836484983314794,0.7761692650334076,0.45614035087719296,0.5045537340619308,0.5714285714285714,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
899,0.7875417130144605,0.3585746102449889,0.38095238095238093,0.6429872495446265,0.8571428571428571,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
900,0.9054505005561735,0.631403118040089,0.786967418546366,0.4644808743169399,0.5714285714285714,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
901,0.4994438264738599,0.04342984409799555,0.8345864661654134,0.1785063752276867,0.14285714285714285,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
902,0.010011123470522812,0.9632516703786191,0.30827067669172936,0.51183970856102,0.7142857142857143,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
903,0.9154616240266964,0.04342984409799555,0.28320802005012524,0.7322404371584699,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
904,0.8865406006674083,0.9554565701559019,0.694235588972431,0.19672131147540983,0.8571428571428571,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
905,0.26807563959955505,0.8329621380846324,0.531328320802005,0.36065573770491804,0.9999999999999999,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
906,0.27808676307007785,0.3207126948775056,0.4285714285714286,0.5500910746812386,0.4285714285714285,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
907,0.9744160177975529,0.2906458797327394,0.7192982456140351,0.5938069216757742,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
908,0.004449388209121247,0.23942093541202675,0.4335839598997493,0.27868852459016386,0.14285714285714285,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
909,0.13125695216907676,0.16258351893095768,0.2807017543859649,0.7358834244080146,0.14285714285714285,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
910,0.8898776418242491,0.3730512249443207,0.9398496240601504,0.8397085610200363,0.9999999999999999,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
911,0.41490545050055616,0.1859688195991091,0.30325814536340845,0.238615664845173,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
912,0.07119021134593995,0.10133630289532292,0.07769423558897243,0.15118397085610197,0.4285714285714285,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
913,0.16129032258064518,0.39198218262806234,0.5538847117794485,0.7249544626593807,0.8571428571428571,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
914,0.24805339265850945,0.6347438752783965,0.2957393483709273,0.19672131147540983,0.8571428571428571,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
915,0.26473859844271413,0.6347438752783965,0.09523809523809523,0.4007285974499089,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
916,0.1957730812013348,0.9075723830734965,0.6691729323308271,0.668488160291439,0.5714285714285714,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
917,0.8654060066740823,0.7572383073496658,0.581453634085213,0.2659380692167577,0.2857142857142857,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
918,0.9477196885428254,0.8685968819599108,0.042606516290726815,0.20218579234972672,0.7142857142857143,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
919,0.3125695216907675,0.40311804008908686,0.37092731829573933,0.8979963570127503,0.5714285714285714,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
920,0.06896551724137931,0.619153674832962,0.9924812030075187,0.9180327868852458,0.8571428571428571,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
921,0.24026696329254726,0.3830734966592428,0.37092731829573933,0.8633879781420764,0.2857142857142857,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
922,0.9488320355951056,0.7706013363028954,0.31328320802005005,0.4918032786885245,0.7142857142857143,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
923,0.9187986651835374,0.18819599109131402,0.9799498746867168,0.7650273224043715,0.7142857142857143,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
924,0.8832035595105673,0.39532293986636974,0.7543859649122806,0.6666666666666667,0.7142857142857143,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
925,0.7652947719688543,0.2115812917594655,0.899749373433584,0.5081967213114753,0.14285714285714285,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
926,0.5116796440489433,0.7416481069042316,0.593984962406015,0.5136612021857923,0.9999999999999999,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
927,0.6774193548387096,0.46881959910913135,0.3358395989974937,0.07103825136612019,0.7142857142857143,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
928,0.11568409343715239,0.7783964365256124,0.37593984962406013,0.34244080145719485,0.4285714285714285,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
929,0.10901001112347053,0.006681514476614692,0.5889724310776943,0.29690346083788705,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
930,0.5672969966629589,0.14699331848552338,0.5588972431077694,0.9744990892531875,0.8571428571428571,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
931,0.42714126807563957,0.8307349665924275,0.506265664160401,0.9744990892531875,0.4285714285714285,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
932,0.4493882091212459,0.619153674832962,0.6390977443609023,0.0054644808743168904,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
933,0.9143492769744159,0.918708240534521,0.21303258145363407,0.5264116575591986,0.5714285714285714,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
934,0.575083426028921,0.8463251670378618,0.3734335839598997,0.7868852459016393,0.9999999999999999,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
935,0.5283648498331479,0.033407572383073514,0.5864661654135338,0.8561020036429872,0.5714285714285714,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
936,0.7875417130144605,0.5946547884187081,0.8621553884711779,0.32786885245901637,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
937,0.9588431590656286,0.4732739420935412,0.05263157894736842,0.4499089253187613,0.4285714285714285,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
938,0.7163515016685206,0.43763919821826275,0.8696741854636592,0.5063752276867031,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
939,0.9666295884315907,0.7472160356347439,0.7117794486215538,0.4608378870673952,0.7142857142857143,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
940,0.8565072302558399,0.40311804008908686,0.6716791979949874,0.32786885245901637,0.14285714285714285,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
941,0.48498331479421575,0.48552338530066813,0.644110275689223,0.925318761384335,0.8571428571428571,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
942,0.02447163515016687,0.7449888641425388,0.07017543859649122,0.5919854280510017,0.5714285714285714,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
943,0.6273637374860956,0.6124721603563474,0.531328320802005,0.6484517304189434,0.8571428571428571,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
944,0.7519466073414905,0.09020044543429845,0.706766917293233,0.7103825136612021,0.14285714285714285,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
945,0.7931034482758621,0.39532293986636974,0.12280701754385964,0.15300546448087426,0.7142857142857143,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
946,0.5083426028921023,0.2861915367483296,0.23558897243107768,0.5755919854280509,0.7142857142857143,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
947,0.09121245828698554,0.7984409799554564,0.21804511278195488,0.38433515482695807,0.5714285714285714,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
948,0.16017797552836488,0.6547884187082404,0.10776942355889724,0.9362477231329689,0.5714285714285714,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
949,0.09343715239154618,0.5824053452115814,0.694235588972431,0.697632058287796,0.7142857142857143,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
950,0.08565072302558399,0.3273942093541203,0.42606516290726815,0.6211293260473587,0.2857142857142857,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
951,0.5072302558398221,0.2483296213808463,0.47117794486215536,0.06739526411657559,0.8571428571428571,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
952,0.9755283648498332,0.5835189309576838,0.8822055137844611,0.9289617486338797,0.9999999999999999,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
953,0.0,0.05011135857461024,0.4586466165413534,0.7632058287795991,0.14285714285714285,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
954,0.05561735261401557,0.7416481069042316,0.005012531328320802,0.3060109289617486,0.8571428571428571,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
955,0.760845383759733,0.12472160356347439,0.47619047619047616,0.6229508196721312,0.14285714285714285,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
956,0.796440489432703,0.2583518930957684,0.29323308270676685,0.5555555555555556,0.2857142857142857,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
957,0.8576195773081201,0.017817371937639215,0.045112781954887216,0.9854280510018214,0.9999999999999999,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
958,0.49499443826473855,0.39977728285077946,0.05513784461152882,0.9763205828779598,0.4285714285714285,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
959,0.4983314794215795,0.24721603563474387,0.07268170426065163,0.20218579234972672,0.14285714285714285,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
960,0.9788654060066742,0.9632516703786191,0.7368421052631579,0.7468123861566485,0.8571428571428571,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
961,0.5417130144605117,0.7783964365256124,0.26817042606516295,0.3734061930783242,0.0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
962,0.8887652947719689,0.4977728285077951,0.9172932330827066,0.33515482695810567,0.9999999999999999,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
963,0.03670745272525028,0.9521158129175946,0.7017543859649122,0.6939890710382512,0.7142857142857143,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
964,0.38598442714126807,0.4053452115812917,0.31829573934837097,0.901639344262295,0.7142857142857143,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
965,0.10456062291434928,0.7505567928730512,0.5714285714285714,0.6885245901639343,0.2857142857142857,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
966,0.07897664071190211,0.36191536748329617,0.2756892230576441,0.08378870673952638,0.14285714285714285,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
967,0.6117908787541713,0.5189309576837415,0.33834586466165417,0.9599271402550089,0.4285714285714285,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
968,0.17018909899888768,0.4599109131403118,0.9047619047619047,0.9162112932604736,0.14285714285714285,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
969,0.27697441601779754,0.5055679287305122,0.4636591478696741,0.038251366120218566,0.7142857142857143,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
970,0.7486095661846496,0.6514476614699332,0.3583959899749374,0.3861566484517304,0.5714285714285714,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
971,0.4860956618464961,0.2583518930957684,0.17794486215538846,0.5628415300546448,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
972,0.13014460511679646,0.2483296213808463,0.3208020050125313,0.4936247723132969,0.9999999999999999,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
973,0.8565072302558399,0.9242761692650334,0.9097744360902256,0.366120218579235,0.2857142857142857,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
974,0.9899888765294771,0.45768374164810693,0.6516290726817042,0.0564663023679417,0.5714285714285714,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
975,0.339265850945495,0.6358574610244989,0.005012531328320802,0.8051001821493624,0.8571428571428571,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
976,0.29699666295884314,0.37193763919821826,0.9699248120300752,0.29326047358834245,0.4285714285714285,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
977,0.05895439377085651,0.24610244988864144,0.25814536340852134,0.4608378870673952,0.5714285714285714,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
978,0.2614015572858732,0.040089086859688206,0.5588972431077694,0.9471766848816028,0.8571428571428571,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
979,0.4315906562847609,0.30846325167037864,0.7994987468671679,0.872495446265938,0.5714285714285714,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
980,0.8153503893214683,0.2171492204899777,0.9047619047619047,0.016393442622950782,0.4285714285714285,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
